id       trxType     moveType     accountType     amount       movedAt                      accountName                  
4389     6           2            4               -17.41       2024-09-27T23:43:13.442Z     QUIRO # 19 (PAGOS)           
4305     6           2            4               -17.23       2024-08-30T01:58:29.635Z     QUIRO # 19 (PAGOS)           
3789     6           2            4               -13.58       2024-03-28T12:40:55.389Z     QUIRO # 19 (PAGOS)           
4837     6           2            4               -18.56       2025-03-28T23:56:30.406Z     QUIRO # 19 (PAGOS)           
4988     6           2            4               -18.76       2025-04-30T02:52:51.142Z     QUIRO # 19 (PAGOS)           
5361     6           2            4               -19.78       2025-09-30T00:25:29.970Z     QUIRO # 19 (PAGOS)           
5433     6           2            4               -19.99       2025-10-30T11:43:00.077Z     QUIRO # 19 (PAGOS)           
3974     6           2            4               -16.51       2024-04-30T22:05:39.000Z     QUIRO # 19 (PAGOS)           
4585     6           2            4               -17.98       2024-12-21T00:42:03.507Z     QUIRO # 19 (PAGOS)           
4659     6           2            4               -18.17       2025-01-29T19:26:16.188Z     QUIRO # 19 (PAGOS)           
5223     6           2            4               -19.37       2025-07-30T00:38:10.840Z     QUIRO # 19 (PAGOS)           
4135     6           2            4               -16.68       2024-06-01T00:29:51.000Z     QUIRO # 19 (PAGOS)           
5565     6           2            4               -20.42       2025-12-20T13:43:29.200Z     QUIRO # 19 (PAGOS)           
5507     6           2            4               -20.21       2025-11-28T18:00:07.000Z     QUIRO # 19 (PAGOS)           
4143     6           2            4               -16.86       2024-06-30T19:36:22.000Z     QUIRO # 19 (PAGOS)           
4189     6           2            4               -17.04       2024-07-30T00:37:59.830Z     QUIRO # 19 (PAGOS)           
5132     6           2            4               -19.16       2025-06-28T02:16:08.840Z     QUIRO # 19 (PAGOS)           
4774     6           2            4               -18.36       2025-02-26T22:09:10.929Z     QUIRO # 19 (PAGOS)           
5134     6           2            4               -30.5        2025-06-28T02:21:08.840Z     QUIRO # 20 (PAGOS)           
5225     6           2            4               -30.83       2025-07-30T00:43:10.840Z     QUIRO # 20 (PAGOS)           
4391     6           2            4               -27.69       2024-09-27T23:48:13.442Z     QUIRO # 20 (PAGOS)           
4661     6           2            4               -28.9        2025-01-29T19:31:16.188Z     QUIRO # 20 (PAGOS)           
5293     6           2            4               -31.17       2025-08-28T23:35:43.023Z     QUIRO # 20 (PAGOS)           
4448     6           2            4               -27.99       2024-10-30T14:27:00.851Z     QUIRO # 20 (PAGOS)           
5059     6           2            4               -30.18       2025-05-30T02:43:22.138Z     QUIRO # 20 (PAGOS)           
4839     6           2            4               -29.53       2025-03-29T00:01:30.406Z     QUIRO # 20 (PAGOS)           
4503     6           2            4               -28.29       2024-11-28T19:01:29.323Z     QUIRO # 20 (PAGOS)           
5363     6           2            4               -31.5        2025-09-30T00:30:29.970Z     QUIRO # 20 (PAGOS)           
4307     6           2            4               -27.39       2024-08-30T02:03:29.635Z     QUIRO # 20 (PAGOS)           
4160     6           2            4               -18.81       2024-06-30T19:54:41.000Z     QUIRO # 20 (PAGOS)           
5435     6           2            4               -31.84       2025-10-30T11:48:00.077Z     QUIRO # 20 (PAGOS)           
4015     6           2            4               0.0          2024-05-20T20:53:23.995Z     QUIRO # 20 (PAGOS)           
5509     6           2            4               -32.19       2025-11-28T18:05:07.000Z     QUIRO # 20 (PAGOS)           
4776     6           2            4               -29.22       2025-02-26T22:24:44.986Z     QUIRO # 20 (PAGOS)           
4587     6           2            4               -28.59       2024-12-21T00:47:03.507Z     QUIRO # 20 (PAGOS)           
4191     6           2            4               -27.1        2024-07-30T00:42:59.830Z     QUIRO # 20 (PAGOS)           
5567     6           2            4               -32.54       2025-12-20T13:48:29.200Z     QUIRO # 20 (PAGOS)           
5569     6           2            4               -0.01        2026-01-30T13:53:29.000Z     QUIRO # 20 (PAGOS)           
4990     6           2            4               -29.85       2025-04-30T02:57:51.142Z     QUIRO # 20 (PAGOS)           
4309     6           2            4               -27.24       2024-08-30T02:08:29.635Z     QUIRO # 21 (PAGOS)           
5187     6           2            4               -38.22       2025-07-16T14:44:26.700Z     QUIRO # 21 (PAGOS)           
5185     6           2            4               -457.33      2025-07-16T14:39:26.700Z     QUIRO # 21 (PAGOS)           
4663     6           2            4               -33.53       2025-01-29T19:36:16.188Z     QUIRO # 21 (PAGOS)           
4393     6           2            4               -32.13       2024-09-27T23:53:13.442Z     QUIRO # 21 (PAGOS)           
4505     6           2            4               -32.82       2024-11-28T19:06:29.323Z     QUIRO # 21 (PAGOS)           
4992     6           2            4               -34.61       2025-04-30T03:02:51.142Z     QUIRO # 21 (PAGOS)           
4778     6           2            4               -33.89       2025-02-26T22:40:21.137Z     QUIRO # 21 (PAGOS)           
4165     6           2            4               0.0          2024-07-15T20:37:38.398Z     QUIRO # 21 (PAGOS)           
5061     6           2            4               -34.98       2025-05-30T02:48:22.138Z     QUIRO # 21 (PAGOS)           
4589     6           2            4               -33.17       2024-12-21T00:52:03.507Z     QUIRO # 21 (PAGOS)           
4450     6           2            4               -32.47       2024-10-30T14:32:00.851Z     QUIRO # 21 (PAGOS)           
5136     6           2            4               -35.36       2025-06-28T02:26:08.840Z     QUIRO # 21 (PAGOS)           
4841     6           2            4               -34.25       2025-03-29T00:06:30.406Z     QUIRO # 21 (PAGOS)           
4888     6           2            4               -289.94      2025-04-07T15:11:32.711Z     QUIRO # 22 (PAGOS)           
4633     6           2            4               -28.08       2025-01-14T17:46:21.844Z     QUIRO # 22 (PAGOS)           
4819     6           2            4               -31.1        2025-03-18T15:08:11.044Z     QUIRO # 22 (PAGOS)           
4728     6           2            4               -30.88       2025-02-14T15:03:07.653Z     QUIRO # 22 (PAGOS)           
4527     6           2            4               0.0          2024-12-04T01:35:32.391Z     QUIRO # 22 (PAGOS)           
5183     6           2            4               -395.0       2025-07-16T14:24:33.089Z     QUIRO # 23 (PAGOS)           
5111     6           2            4               0.0          2025-06-21T00:39:21.777Z     QUIRO # 23 (PAGOS)           
4281     6           2            4               -250.0       2024-08-24T00:05:45.588Z     STEVEN (PAGOS)               
1808     2           2            4               -20.0        2022-02-06T23:25:00.000Z     STEVEN (PAGOS)               
1448     2           2            4               -250.0       2021-10-01T22:22:00.000Z     STEVEN (PAGOS)               
3556     2           2            4               -50.0        2023-12-21T19:06:00.000Z     STEVEN (PAGOS)               
4224     6           2            4               -250.0       2024-08-06T17:26:16.514Z     STEVEN (PAGOS)               
3821     6           2            4               -200.0       2024-04-11T03:48:46.000Z     STEVEN (PAGOS)               
1892     2           2            4               -20.0        2022-03-15T19:00:00.000Z     STEVEN (PAGOS)               
1578     2           2            4               -240.0       2021-11-18T14:06:00.000Z     STEVEN (PAGOS)               
2930     2           2            4               -250.0       2023-04-11T02:14:00.000Z     STEVEN (PAGOS)               
2408     2           2            4               -30.0        2022-08-31T01:47:00.000Z     STEVEN (PAGOS)               
4861     6           2            4               -810.0       2025-04-04T20:41:59.429Z     STEVEN (PAGOS)               
1988     2           2            4               -250.0       2022-04-15T20:29:00.000Z     STEVEN (PAGOS)               
3858     6           2            4               -200.0       2024-04-13T19:51:59.838Z     TATIANA (PAGOS)              
794      2           2            4               0.0          2020-08-01T05:00:00.000Z     TÍA LUISA (PAGOS)            
2948     2           2            4               -2000.0      2023-04-12T14:22:00.000Z     TÍA LUISA (PAGOS)            
3830     6           2            4               -200.0       2024-04-11T13:44:59.076Z     TÍA LUISA (PAGOS)            
1973     2           2            4               -1000.0      2022-04-14T19:24:00.000Z     TÍA LUISA (PAGOS)            
883      2           2            4               -1000.0      2021-04-19T15:15:00.000Z     TÍA LUISA (PAGOS)            
893      2           2            4               -300.0       2021-04-22T18:00:00.000Z     VARIOS (PAGOS)               
795      2           2            4               0.0          2020-08-01T05:00:00.000Z     VARIOS (PAGOS)               
870      2           2            4               -150.0       2021-04-18T02:30:00.000Z     VARIOS (PAGOS)               
3032     2           2            4               -100.0       2023-04-25T19:02:00.000Z     WALTER ESPÍN (PAGOS)         
